x_over_L,ux,ux_block_sd,ux_naive_block_se,uy,uy_block_sd,uy_naive_block_se,T,T_block_sd,T_naive_block_se
-0.2025,-5.755755971789374e-05,3.8009642793399435e-05,1.0158504337611563e-05,-9.445825059798459e-05,4.281534702105671e-05,1.1442882817759037e-05,0.46244754255041404,7.078264560372173e-05,1.8917457769897674e-05
-0.1975,-5.643689197319136e-05,4.2397412315670234e-05,1.1331185069359144e-05,-9.855977952964493e-05,4.8520357201870245e-05,1.2967610923806287e-05,0.4633894757521596,6.710398593637348e-05,1.7934294618629035e-05
-0.1925,-5.618049536699552e-05,4.857420853476989e-05,1.2982003297915684e-05,-0.00011619290229371444,5.61938218510144e-05,1.501843061570764e-05,0.46431923940162434,7.376084681895723e-05,1.9713415525346606e-05
-0.1875,-4.864485373675249e-05,4.834042609497511e-05,1.2919522312718815e-05,-9.893237087251408e-05,5.515025141680117e-05,1.4739524685436722e-05,0.465196916205164,7.538285839895167e-05,2.0146916354612253e-05
-0.1825,-3.82445292707191e-05,4.5159502860533154e-05,1.2069384818653774e-05,-0.00010141830536762443,3.588190349340637e-05,9.589842089829546e-06,0.46603489871213105,7.731301339152183e-05,2.0662771975010022e-05
-0.1775,-3.912908859011598e-05,5.016637761834143e-05,1.3407528384525582e-05,-8.520670465288798e-05,6.238889390112313e-05,1.6674133265556647e-05,0.46688615612419243,7.880146933233396e-05,2.10605785582834e-05
-0.1725,-5.032185857147658e-05,5.0152881718980316e-05,1.3403921453701604e-05,-0.00010580524092083633,5.343634612805956e-05,1.4281464229447368e-05,0.4676951782912591,7.242951232366789e-05,1.9357601414734726e-05
-0.16749999999999998,-4.5359959749170434e-05,5.4279105732176e-05,1.450670120787715e-05,-0.00010434411734626071,4.128960408540197e-05,1.1035110865936842e-05,0.46847031221471247,5.104685204720156e-05,1.364284507385487e-05
-0.16249999999999998,-4.102360775902197e-05,5.442468169396478e-05,1.4545608020217415e-05,-0.0001087494755758893,4.2150606945027706e-05,1.1265223559490566e-05,0.46926248380357904,5.711268239612787e-05,1.5264006426138994e-05
-0.15749999999999997,-3.8918704551383674e-05,4.551038454935406e-05,1.2163161894572376e-05,-0.0001072474278830338,5.309547087172914e-05,1.4190361485103283e-05,0.47000183116501815,8.122291809212885e-05,2.170773796105348e-05
-0.15250000000000002,-5.732977338700421e-05,4.537875777218896e-05,1.2127983158638304e-05,-0.00011035806027252492,5.065662535514819e-05,1.3538552603509311e-05,0.4707144845935718,7.084308117435314e-05,1.8933609855560315e-05
-0.14750000000000002,-4.814663033278113e-05,4.351753400196383e-05,1.163055018233101e-05,-0.00011729545436349275,6.809311405700654e-05,1.819865022855993e-05,0.4714227474107533,6.693928957032618e-05,1.789027766330077e-05
