x_over_L,ux,ux_block_sd,ux_naive_block_se,uy,uy_block_sd,uy_naive_block_se,T,T_block_sd,T_naive_block_se
-0.4475,-3.4045929757805756e-05,4.5596130195772805e-05,1.2186078382522835e-05,0.00012648957728011905,4.082406291648938e-05,1.0910689754971901e-05,0.3828825441205358,5.9851441122522164e-05,1.599597048465362e-05
-0.4425,-2.427374823471487e-05,3.744992570363033e-05,1.0008913653080265e-05,0.00012930279272746354,3.711410736191371e-05,9.919162426016113e-06,0.3849618512457644,5.486380317157237e-05,1.466296817167324e-05
-0.4375,-3.530143886400786e-05,3.804153438944839e-05,1.016702772517818e-05,0.00012640385539353633,3.9742653249719346e-05,1.062167086441484e-05,0.38706384129724686,7.006761190728774e-05,1.8726356976179495e-05
-0.4325,-4.224658751735482e-05,4.2334245265999084e-05,1.1314302965216088e-05,0.0001081822249271734,3.546909143682043e-05,9.479513426909967e-06,0.3891465176660756,6.797492229431457e-05,1.8167062151279055e-05
-0.4275,-3.579412313777997e-05,4.822307659095133e-05,1.2888159338535614e-05,0.00010829233563545878,4.0880257188595644e-05,1.0925708305923386e-05,0.3912155286208209,6.736774915091278e-05,1.8004788302917625e-05
-0.4225,-3.631199581813291e-05,4.502283698692989e-05,1.2032859327547518e-05,8.723780165089399e-05,3.913144805016348e-05,1.045831940371821e-05,0.3932750474640925,7.975133610275067e-05,2.1314441130996308e-05
-0.4175,-3.991124661087677e-05,4.936084926316377e-05,1.3192241875925127e-05,0.00010727956753526008,3.5884605618578e-05,9.590564263158718e-06,0.3953370326198016,5.639394539267513e-05,1.5071915881987798e-05
-0.4125,-4.74941600587583e-05,4.15585658015631e-05,1.1106993908224962e-05,0.0001030842478866341,4.5848449271398694e-05,1.2253513492032804e-05,0.39735437311980476,7.52988678927385e-05,2.0124468947612868e-05
-0.4075,-4.4854399805867464e-05,4.834981038240862e-05,1.292203036903276e-05,7.34518941432723e-05,4.0260067534692496e-05,1.0759955648799994e-05,0.3993489527295191,6.26300397602711e-05,1.673858220735457e-05
-0.40249999999999997,-4.41132718975927e-05,4.412101627990622e-05,1.179183760540603e-05,7.383161244668121e-05,4.507496011061498e-05,1.204678981831595e-05,0.4013469881944742,7.439458432586418e-05,1.9882788998489044e-05
-0.3975,-4.6872888070088666e-05,4.7646790261354874e-05,1.2734140338390511e-05,6.379410053271756e-05,3.78673899018739e-05,1.0120485653156816e-05,0.4032926862284134,6.220035830897599e-05,1.662374500905471e-05
